chr	start	end
chr14	42650000	42660000
chr14	42660000	42670000
chr14	42670000	42680000
chr14	42680000	42690000
chr14	43340000	43350000
chr14	43410000	43420000
chr14	43420000	43430000
chr14	43440000	43450000
chr14	43910000	43920000
chr14	44020000	44030000
chr14	44030000	44040000
chr14	44040000	44050000
chr14	44180000	44190000
chr14	44310000	44320000
chr14	44550000	44560000
chr14	44560000	44570000
chr14	44680000	44690000
chr14	44690000	44700000
chr14	45140000	45150000
chr14	45440000	45450000
chr14	45650000	45660000
chr14	45660000	45670000
chr14	45670000	45680000
chr14	45680000	45690000
chr14	45900000	45910000
chr14	46100000	46110000
chr14	46110000	46120000
chr14	46300000	46310000
chr14	46370000	46380000
chr14	47000000	47010000
chr14	47370000	47380000
chr14	47380000	47390000
chr14	47500000	47510000
chr14	47510000	47520000
chr14	47520000	47530000
chr14	47530000	47540000
chr14	47540000	47550000
chr14	47550000	47560000
chr14	47560000	47570000
chr14	47560000	47570000
chr14	47570000	47580000
chr14	47580000	47590000
chr14	47590000	47600000
chr14	48270000	48280000
chr14	48820000	48830000
chr14	48830000	48840000
chr14	48840000	48850000
chr14	48850000	48860000
chr14	48860000	48870000
chr14	48970000	48980000
chr14	49140000	49150000
chr14	49210000	49220000
chr14	49220000	49230000
chr14	49230000	49240000
chr14	49240000	49250000
chr14	49250000	49260000
chr14	49430000	49440000
chr14	49440000	49450000
chr14	49450000	49460000
chr14	49770000	49780000
chr14	49780000	49790000
chr14	50680000	50690000
chr14	50690000	50700000
chr14	50700000	50710000
chr14	50710000	50720000
chr14	51140000	51150000
chr14	51790000	51800000
chr14	52240000	52250000
chr14	52250000	52260000
chr14	52290000	52300000
chr14	52300000	52310000
chr14	52330000	52340000
chr14	52360000	52370000
chr14	52370000	52380000
chr14	52370000	52380000
chr14	52370000	52380000
chr14	52380000	52390000
chr14	52380000	52390000
chr14	52380000	52390000
chr14	52390000	52400000
chr14	52570000	52580000
chr14	52910000	52920000
chr14	52920000	52930000
chr14	53010000	53020000
chr14	53110000	53120000
chr14	53120000	53130000
chr14	53230000	53240000
chr14	53240000	53250000
chr14	53380000	53390000
chr14	53410000	53420000
chr14	53450000	53460000
chr14	53590000	53600000
chr14	53610000	53620000
chr14	53770000	53780000
chr14	53780000	53790000
chr14	53790000	53800000
chr14	54000000	54010000
chr14	54010000	54020000
chr14	54100000	54110000
chr14	54150000	54160000
chr14	54160000	54170000
chr14	54170000	54180000
chr14	54180000	54190000
chr14	54190000	54200000
chr14	54200000	54210000
chr14	54210000	54220000
chr14	54220000	54230000
chr14	54230000	54240000
chr14	54230000	54240000
chr14	54240000	54250000
chr14	54250000	54260000
chr14	54260000	54270000
chr14	54360000	54370000
chr14	55230000	55240000
chr14	55430000	55440000
chr14	55440000	55450000
chr14	55450000	55460000
chr14	55460000	55470000
chr14	55470000	55480000
chr14	55490000	55500000
chr14	55850000	55860000
chr14	55860000	55870000
chr14	55870000	55880000
chr14	56060000	56070000
chr14	56070000	56080000
chr14	56070000	56080000
chr14	56210000	56220000
chr14	56360000	56370000
chr14	56370000	56380000
chr14	56660000	56670000
chr14	56670000	56680000
chr14	56680000	56690000
chr14	57480000	57490000
chr14	57490000	57500000
chr14	57500000	57510000
chr14	57510000	57520000
chr14	57520000	57530000
chr14	57640000	57650000
chr14	57670000	57680000
chr14	57680000	57690000
chr14	57710000	57720000
chr14	57720000	57730000
chr14	57730000	57740000
chr14	57740000	57750000
chr14	57740000	57750000
chr14	57750000	57760000
chr14	57760000	57770000
chr14	57770000	57780000
chr14	57780000	57790000
chr14	57790000	57800000
chr14	57990000	58000000
chr14	58010000	58020000
chr14	58020000	58030000
chr14	58100000	58110000
chr14	58110000	58120000
chr14	58180000	58190000
chr14	58440000	58450000
chr14	58520000	58530000
chr14	58530000	58540000
chr14	58720000	58730000
chr14	58730000	58740000
chr14	58740000	58750000
chr14	58850000	58860000
chr14	58860000	58870000
chr14	59270000	59280000
chr14	59280000	59290000
chr14	59830000	59840000
chr14	59840000	59850000
chr14	59880000	59890000
chr14	59890000	59900000
chr14	60020000	60030000
chr14	60320000	60330000
chr14	60330000	60340000
chr14	60340000	60350000
chr14	60350000	60360000
chr14	60380000	60390000
chr14	60400000	60410000
chr14	60410000	60420000
chr14	60450000	60460000
chr14	60460000	60470000
chr14	60470000	60480000
chr14	60480000	60490000
chr14	60520000	60530000
chr14	60530000	60540000
chr14	60540000	60550000
chr14	60550000	60560000
chr14	60650000	60660000
chr14	60660000	60670000
chr14	60670000	60680000
chr14	60680000	60690000
chr14	60690000	60700000
chr14	60770000	60780000
chr14	60910000	60920000
chr14	60920000	60930000
chr14	60930000	60940000
chr14	60940000	60950000
chr14	60950000	60960000
chr14	60960000	60970000
chr14	60970000	60980000
chr14	61140000	61150000
chr14	61150000	61160000
chr14	61160000	61170000
chr14	61230000	61240000
chr14	61720000	61730000
chr14	61840000	61850000
chr14	61850000	61860000
chr14	61860000	61870000
chr14	61870000	61880000
chr14	61870000	61880000
chr14	61880000	61890000
chr14	61890000	61900000
chr14	61910000	61920000
chr14	61940000	61950000
chr14	61990000	62000000
chr14	62000000	62010000
chr14	62010000	62020000
chr14	62030000	62040000
chr14	62130000	62140000
chr14	62140000	62150000
chr14	62150000	62160000
chr14	62160000	62170000
chr14	62170000	62180000
chr14	62180000	62190000
chr14	62180000	62190000
chr14	62190000	62200000
chr14	62200000	62210000
chr14	62200000	62210000
chr14	62210000	62220000
chr14	62220000	62230000
chr14	62310000	62320000
chr14	62320000	62330000
chr14	62330000	62340000
chr14	62440000	62450000
chr14	62450000	62460000
chr14	62460000	62470000
chr14	62470000	62480000
chr14	62610000	62620000
chr14	62620000	62630000
chr14	62630000	62640000
chr14	62640000	62650000
chr14	62650000	62660000
chr14	62670000	62680000
chr14	62820000	62830000
chr14	62830000	62840000
chr14	62840000	62850000
chr14	62850000	62860000
chr14	62860000	62870000
chr14	62870000	62880000
chr14	62880000	62890000
chr14	62890000	62900000
chr14	62900000	62910000
chr14	62920000	62930000
chr14	62930000	62940000
chr14	62940000	62950000
chr14	62950000	62960000
chr14	62960000	62970000
chr14	62980000	62990000
chr14	63080000	63090000
chr14	63090000	63100000
chr14	63100000	63110000
chr14	63110000	63120000
chr14	63110000	63120000
chr14	63120000	63130000
chr14	63130000	63140000
chr14	63140000	63150000
chr14	63150000	63160000
chr14	63170000	63180000
chr14	63320000	63330000
chr14	63330000	63340000
chr14	63340000	63350000
chr14	63350000	63360000
chr14	63360000	63370000
chr14	63390000	63400000
chr14	63410000	63420000
chr14	63420000	63430000
chr14	63430000	63440000
chr14	63440000	63450000
chr14	63450000	63460000
chr14	63460000	63470000
chr14	63470000	63480000
chr14	63480000	63490000
chr14	63490000	63500000
chr14	63500000	63510000
chr14	63510000	63520000
chr14	63690000	63700000
chr14	63700000	63710000
chr14	63710000	63720000
chr14	63920000	63930000
chr14	63930000	63940000
chr14	63940000	63950000
chr14	64130000	64140000
chr14	64530000	64540000
chr14	64810000	64820000
chr14	64820000	64830000
chr14	64820000	64830000
chr14	64830000	64840000
chr14	64840000	64850000
chr14	64850000	64860000
chr14	64860000	64870000
chr14	64870000	64880000
chr14	65270000	65280000
chr14	65760000	65770000
chr14	66070000	66080000
chr14	66390000	66400000
chr14	66580000	66590000
chr14	66660000	66670000
chr14	66670000	66680000
chr14	66690000	66700000
chr14	66700000	66710000
chr14	66710000	66720000
chr14	66890000	66900000
chr14	67030000	67040000
chr14	67040000	67050000
chr14	67270000	67280000
chr14	67470000	67480000
chr14	67480000	67490000
chr14	67850000	67860000
chr14	67860000	67870000
chr14	67870000	67880000
chr14	67870000	67880000
chr14	67880000	67890000
chr14	67890000	67900000
chr14	67900000	67910000
chr14	67910000	67920000
chr14	67920000	67930000
chr14	67990000	68000000
chr14	68000000	68010000
chr14	68010000	68020000
chr14	68080000	68090000
chr14	68090000	68100000
chr14	68180000	68190000
chr14	68190000	68200000
chr14	68200000	68210000
chr14	68210000	68220000
chr14	68220000	68230000
chr14	68260000	68270000
chr14	68540000	68550000
chr14	69180000	69190000
chr14	69190000	69200000
chr14	69200000	69210000
chr14	69210000	69220000
chr14	69910000	69920000
chr14	70330000	70340000
chr14	70470000	70480000
chr14	70740000	70750000
chr14	70750000	70760000
chr14	71000000	71010000
chr14	71010000	71020000
chr14	71020000	71030000
chr14	71030000	71040000
chr14	71270000	71280000
chr14	71320000	71330000
chr14	71330000	71340000
chr14	71340000	71350000
chr14	71350000	71360000
chr14	71360000	71370000
chr14	71370000	71380000
chr14	71490000	71500000
chr14	71500000	71510000
chr14	71510000	71520000
chr14	71520000	71530000
chr14	71530000	71540000
chr14	71540000	71550000
chr14	71550000	71560000
chr14	71580000	71590000
chr14	71680000	71690000
chr14	71910000	71920000
chr14	71920000	71930000
chr14	71930000	71940000
chr14	71940000	71950000
chr14	71970000	71980000
chr14	71980000	71990000
chr14	72150000	72160000
chr14	72160000	72170000
chr14	72170000	72180000
chr14	72200000	72210000
chr14	72260000	72270000
chr14	72480000	72490000
chr14	72640000	72650000
chr14	72880000	72890000
chr14	73100000	73110000
chr14	73900000	73910000
chr14	73910000	73920000
chr14	73920000	73930000
chr14	74080000	74090000
chr14	74200000	74210000
chr14	74440000	74450000
chr14	74450000	74460000
chr14	74680000	74690000
chr14	75020000	75030000
chr14	75060000	75070000
chr14	75070000	75080000
chr14	75080000	75090000
chr14	75540000	75550000
chr14	75770000	75780000
chr14	75840000	75850000
chr14	76030000	76040000
chr14	76180000	76190000
chr14	76200000	76210000
chr14	76220000	76230000
chr14	76670000	76680000
chr14	76690000	76700000
chr14	77710000	77720000
chr14	78440000	78450000
chr14	78490000	78500000
chr14	78520000	78530000
chr14	78530000	78540000
chr14	79920000	79930000
chr14	79930000	79940000
chr14	80010000	80020000
chr14	80020000	80030000
chr14	80070000	80080000
chr14	80080000	80090000
chr14	80090000	80100000
chr14	80100000	80110000
chr14	80110000	80120000
chr14	80240000	80250000
chr14	80250000	80260000
chr14	80260000	80270000
chr14	80320000	80330000
chr14	80480000	80490000
chr14	80550000	80560000
chr14	80560000	80570000
chr14	80570000	80580000
chr14	80570000	80580000
chr14	80580000	80590000
chr14	80590000	80600000
chr14	80600000	80610000
chr14	80610000	80620000
chr14	80620000	80630000
chr14	80630000	80640000
chr14	80640000	80650000
chr14	80650000	80660000
chr14	80720000	80730000
chr14	80730000	80740000
chr14	80730000	80740000
chr14	80740000	80750000
chr14	80750000	80760000
chr14	80820000	80830000
chr14	80970000	80980000
chr14	80980000	80990000
chr14	80990000	81000000
chr14	81000000	81010000
chr14	81010000	81020000
chr14	81030000	81040000
chr14	81040000	81050000
chr14	81040000	81050000
chr14	81050000	81060000
chr14	81150000	81160000
chr14	81230000	81240000
chr14	81240000	81250000
chr14	81420000	81430000
chr14	81440000	81450000
chr14	81540000	81550000
chr14	81690000	81700000
chr14	81850000	81860000
chr14	81860000	81870000
chr14	81880000	81890000
chr14	81890000	81900000
chr14	81900000	81910000
chr14	81910000	81920000
chr14	82170000	82180000
chr14	82190000	82200000
chr14	82270000	82280000
chr14	82300000	82310000
chr14	82310000	82320000
chr14	82320000	82330000
chr14	82340000	82350000
chr14	82380000	82390000
chr14	82390000	82400000
chr14	82400000	82410000
chr14	82410000	82420000
chr14	82500000	82510000
chr14	82520000	82530000
chr14	83030000	83040000
chr14	83040000	83050000
chr14	83050000	83060000
chr14	83200000	83210000
chr14	83220000	83230000
chr14	83230000	83240000
chr14	83490000	83500000
chr14	83950000	83960000
chr14	83960000	83970000
chr14	84650000	84660000
chr14	84660000	84670000
chr14	84870000	84880000
chr14	84890000	84900000
chr14	84900000	84910000
chr14	84910000	84920000
chr14	84960000	84970000
chr14	84970000	84980000
chr14	84980000	84990000
chr14	85000000	85010000
chr14	85010000	85020000
chr14	85020000	85030000
chr14	85030000	85040000
chr14	85040000	85050000
chr14	86880000	86890000
chr14	86890000	86900000
chr14	86900000	86910000
chr14	86910000	86920000
chr14	86920000	86930000
chr14	86930000	86940000
chr14	86990000	87000000
chr14	87300000	87310000
chr14	87750000	87760000
chr14	87770000	87780000
chr14	87780000	87790000
chr14	87890000	87900000
chr14	87910000	87920000
chr14	87950000	87960000
chr14	87960000	87970000
chr14	87970000	87980000
chr14	88080000	88090000
chr14	88090000	88100000
chr14	88100000	88110000
chr14	88110000	88120000
chr14	88120000	88130000
chr14	88130000	88140000
chr14	88150000	88160000
chr14	88660000	88670000
chr14	88670000	88680000
chr14	88720000	88730000
chr14	88730000	88740000
chr14	88750000	88760000
chr14	88760000	88770000
chr14	88810000	88820000
chr14	88870000	88880000
chr14	88910000	88920000
chr14	88920000	88930000
chr14	88980000	88990000
chr14	89050000	89060000
chr14	89070000	89080000
chr14	89090000	89100000
chr14	89100000	89110000
chr14	89340000	89350000
chr14	89350000	89360000
chr14	90010000	90020000
chr14	90020000	90030000
chr14	90150000	90160000
chr14	90160000	90170000
chr14	90180000	90190000
chr14	90190000	90200000
chr14	90210000	90220000
chr14	91430000	91440000
chr14	91440000	91450000
chr14	91450000	91460000
chr14	91460000	91470000
chr14	91650000	91660000
chr14	91660000	91670000
chr14	91680000	91690000
chr14	91810000	91820000
chr14	91920000	91930000
chr14	92810000	92820000
chr14	92830000	92840000
chr14	92840000	92850000
chr14	92920000	92930000
chr14	93230000	93240000
chr14	93610000	93620000
chr14	93620000	93630000
chr14	93860000	93870000
chr14	93870000	93880000
chr14	93880000	93890000
chr14	94430000	94440000
chr14	95130000	95140000
chr14	95140000	95150000
chr14	95150000	95160000
chr14	95160000	95170000
chr14	95170000	95180000
chr14	95180000	95190000
chr14	95190000	95200000
chr14	95200000	95210000
chr14	95220000	95230000
chr14	95820000	95830000
chr14	96400000	96410000
chr14	96480000	96490000
chr14	96710000	96720000
chr14	97620000	97630000
chr14	97640000	97650000
chr14	97650000	97660000
chr14	97670000	97680000
chr14	97680000	97690000
chr14	98030000	98040000
chr14	98290000	98300000
chr14	98830000	98840000
chr14	99090000	99100000
chr14	99730000	99740000
chr14	100010000	100020000
chr14	100020000	100030000
chr14	100690000	100700000
chr14	100930000	100940000
chr14	100940000	100950000
chr14	100950000	100960000
chr14	100960000	100970000
chr14	100980000	100990000
chr14	100990000	101000000
chr14	101000000	101010000
chr14	101210000	101220000
chr14	101230000	101240000
chr14	101270000	101280000
chr14	101280000	101290000
chr14	101300000	101310000
chr14	101310000	101320000
chr14	101490000	101500000
chr14	101500000	101510000
chr14	101830000	101840000
chr14	102330000	102340000
chr14	102500000	102510000
chr14	102510000	102520000
chr14	102540000	102550000
chr14	102550000	102560000
chr14	103450000	103460000
chr14	103460000	103470000
chr14	103470000	103480000
chr14	103750000	103760000
chr14	104050000	104060000
chr14	104060000	104070000
chr14	104100000	104110000
chr14	104110000	104120000
chr14	104370000	104380000
chr14	104570000	104580000
chr14	104710000	104720000
chr14	104810000	104820000
chr14	105390000	105400000
chr14	105790000	105800000
chr15	20190000	20200000
chr15	20370000	20380000
chr15	20380000	20390000
chr15	20380000	20390000
chr15	20390000	20400000
chr15	20390000	20400000
chr15	20400000	20410000
chr15	20410000	20420000
chr15	20420000	20430000
chr15	21290000	21300000
chr15	21840000	21850000
chr15	23530000	23540000
chr15	24220000	24230000
chr15	24230000	24240000
chr15	24240000	24250000
chr15	24250000	24260000
chr15	24260000	24270000
chr15	25080000	25090000
chr15	25090000	25100000
chr15	25100000	25110000
chr15	25110000	25120000
chr15	25180000	25190000
chr15	27670000	27680000
chr15	34820000	34830000
chr15	36020000	36030000
chr15	37380000	37390000
chr15	40970000	40980000
chr15	41000000	41010000
chr15	42220000	42230000
chr15	42860000	42870000
chr15	42870000	42880000
chr15	44770000	44780000
chr15	46280000	46290000
chr15	46290000	46300000
chr15	46610000	46620000
chr15	46620000	46630000
chr15	46630000	46640000
chr15	48730000	48740000
chr15	49200000	49210000
chr15	49210000	49220000
chr15	49220000	49230000
chr15	49230000	49240000
chr15	50060000	50070000
chr15	50070000	50080000
chr15	54990000	55000000
chr15	57910000	57920000
chr15	57920000	57930000
chr15	59240000	59250000
chr15	59770000	59780000
chr15	59780000	59790000
chr15	61780000	61790000
chr15	62100000	62110000
chr15	62110000	62120000
chr15	62120000	62130000
chr15	62130000	62140000
chr15	62140000	62150000
chr15	63960000	63970000
chr15	63970000	63980000
chr15	63990000	64000000
chr15	64010000	64020000
chr15	64020000	64030000
chr15	64670000	64680000
chr15	67820000	67830000
chr15	70310000	70320000
chr15	70620000	70630000
chr15	70630000	70640000
chr15	70890000	70900000
chr15	71080000	71090000
chr15	71370000	71380000
chr15	71380000	71390000
chr15	71390000	71400000
chr15	75940000	75950000
chr15	75960000	75970000
chr15	75970000	75980000
chr15	76830000	76840000
chr15	81610000	81620000
chr15	81630000	81640000
chr15	81670000	81680000
chr15	81680000	81690000
chr15	81710000	81720000
chr15	82910000	82920000
chr15	83530000	83540000
chr15	83540000	83550000
chr15	83550000	83560000
chr15	83560000	83570000
chr15	83960000	83970000
chr15	83970000	83980000
chr15	83980000	83990000
chr15	85290000	85300000
chr15	85920000	85930000
chr15	85940000	85950000
chr15	86410000	86420000
chr15	86510000	86520000
chr15	86690000	86700000
chr15	86780000	86790000
chr15	86810000	86820000
chr15	90460000	90470000
chr15	90480000	90490000
chr15	90490000	90500000
chr15	91260000	91270000
chr15	91270000	91280000
chr15	91280000	91290000
chr15	92150000	92160000
chr15	97850000	97860000
chr15	99680000	99690000
chr15	99690000	99700000
chr15	99840000	99850000
chr15	100630000	100640000
chr15	101530000	101540000
chr15	101970000	101980000
chr16	10000	20000
chr16	10000	20000
chr16	490000	500000
chr16	860000	870000
chr16	870000	880000
chr16	1460000	1470000
chr16	1920000	1930000
chr16	2160000	2170000
chr16	2170000	2180000
chr16	2180000	2190000
chr16	2190000	2200000
chr16	2240000	2250000
chr16	2780000	2790000
chr16	2790000	2800000
chr16	3850000	3860000
chr16	3860000	3870000
chr16	3870000	3880000
chr16	5980000	5990000
chr16	7080000	7090000
chr16	7600000	7610000
chr16	8000000	8010000
chr16	8190000	8200000
chr16	8210000	8220000
chr16	8220000	8230000
chr16	8230000	8240000
chr16	8240000	8250000
chr16	8250000	8260000
chr16	8250000	8260000
chr16	8260000	8270000
chr16	8380000	8390000
chr16	8390000	8400000
chr16	8400000	8410000
chr16	8410000	8420000
chr16	8450000	8460000
chr16	9590000	9600000
chr16	10630000	10640000
chr16	11910000	11920000
chr16	12670000	12680000
chr16	13270000	13280000
chr16	13960000	13970000
chr16	14130000	14140000
chr16	14240000	14250000
chr16	14520000	14530000
chr16	14530000	14540000
chr16	14540000	14550000
chr16	14630000	14640000
chr16	14640000	14650000
chr16	14650000	14660000
chr16	15180000	15190000
chr16	15450000	15460000
chr16	16760000	16770000
chr16	17020000	17030000
chr16	17030000	17040000
chr16	18090000	18100000
chr16	18100000	18110000
chr16	18610000	18620000
chr16	19000000	19010000
chr16	19680000	19690000
chr16	19690000	19700000
chr16	19700000	19710000
chr16	20200000	20210000
chr16	21420000	21430000
chr16	22040000	22050000
chr16	22780000	22790000
chr16	22790000	22800000
chr16	22800000	22810000
chr16	23030000	23040000
chr16	23100000	23110000
chr16	23110000	23120000
chr16	24550000	24560000
chr16	24640000	24650000
chr16	24890000	24900000
chr16	24930000	24940000
chr16	24950000	24960000
chr16	24960000	24970000
chr16	24970000	24980000
chr16	24990000	25000000
chr16	25320000	25330000
chr16	25320000	25330000
chr16	25330000	25340000
chr16	25330000	25340000
chr16	25340000	25350000
chr16	25580000	25590000
chr16	25600000	25610000
chr16	25610000	25620000
chr16	25670000	25680000
chr16	25680000	25690000
chr16	25720000	25730000
chr16	25910000	25920000
chr16	26380000	26390000
chr16	26390000	26400000
chr16	27950000	27960000
chr16	27960000	27970000
chr16	28380000	28390000
chr16	28400000	28410000
chr16	28450000	28460000
chr16	28710000	28720000
chr16	28720000	28730000
chr16	30170000	30180000
chr16	30820000	30830000
chr16	30830000	30840000
chr16	31000000	31010000
chr16	31290000	31300000
chr16	31320000	31330000
chr16	31330000	31340000
chr16	31540000	31550000
chr16	31550000	31560000
chr16	31560000	31570000
chr16	31650000	31660000
chr16	31660000	31670000
chr16	31680000	31690000
chr16	31780000	31790000
chr16	31790000	31800000
chr16	32360000	32370000
chr16	32370000	32380000
chr16	32650000	32660000
chr16	32700000	32710000
chr16	32700000	32710000
chr16	33150000	33160000
chr16	34610000	34620000
chr16	34660000	34670000
chr16	34660000	34670000
chr16	34860000	34870000
chr16	34980000	34990000
chr16	34980000	34990000
chr16	35270000	35280000
chr16	35280000	35290000
chr16	35290000	35300000
chr16	35890000	35900000
chr16	46560000	46570000
chr16	46580000	46590000
chr16	46880000	46890000
chr16	47100000	47110000
chr16	47110000	47120000
chr16	47160000	47170000
chr16	47280000	47290000
chr16	47410000	47420000
chr16	47420000	47430000
chr16	47470000	47480000
chr16	47580000	47590000
chr16	47610000	47620000
chr16	47620000	47630000
chr16	47930000	47940000
chr16	48110000	48120000
chr16	48770000	48780000
chr16	48940000	48950000
chr16	49060000	49070000
chr16	49090000	49100000
chr16	49220000	49230000
chr16	49450000	49460000
chr16	49460000	49470000
chr16	49820000	49830000
chr16	49830000	49840000
chr16	50180000	50190000
chr16	50190000	50200000
chr16	50200000	50210000
chr16	50500000	50510000
chr16	50640000	50650000
chr16	50650000	50660000
chr16	50950000	50960000
chr16	51010000	51020000
chr16	51930000	51940000
chr16	52640000	52650000
chr16	52660000	52670000
chr16	52810000	52820000
chr16	52820000	52830000
chr16	53270000	53280000
chr16	53960000	53970000
chr16	54190000	54200000
chr16	54200000	54210000
chr16	54530000	54540000
chr16	54620000	54630000
chr16	54630000	54640000
chr16	54770000	54780000
chr16	55010000	55020000
chr16	55020000	55030000
chr16	55030000	55040000
chr16	55290000	55300000
chr16	55310000	55320000
chr16	55570000	55580000
chr16	55590000	55600000
chr16	55600000	55610000
chr16	55610000	55620000
chr16	56050000	56060000
chr16	56360000	56370000
chr16	56370000	56380000
chr16	56380000	56390000
chr16	57110000	57120000
chr16	57110000	57120000
chr16	57760000	57770000
chr16	57800000	57810000
chr16	57810000	57820000
chr16	57820000	57830000
chr16	57830000	57840000
chr16	57880000	57890000
chr16	58240000	58250000
chr16	58290000	58300000
chr16	58590000	58600000
chr16	58600000	58610000
chr16	58910000	58920000
chr16	59210000	59220000
chr16	59220000	59230000
chr16	59230000	59240000
chr16	59780000	59790000
chr16	59790000	59800000
chr16	59800000	59810000
chr16	59830000	59840000
chr16	59840000	59850000
chr16	60290000	60300000
chr16	60530000	60540000
chr16	60540000	60550000
chr16	61130000	61140000
chr16	61140000	61150000
chr16	61310000	61320000
chr16	61320000	61330000
chr16	61320000	61330000
chr16	61330000	61340000
chr16	61340000	61350000
chr16	61400000	61410000
chr16	61410000	61420000
chr16	61480000	61490000
chr16	61520000	61530000
chr16	61530000	61540000
chr16	61540000	61550000
chr16	61630000	61640000
chr16	61740000	61750000
chr16	61750000	61760000
chr16	61760000	61770000
chr16	62270000	62280000
chr16	62290000	62300000
chr16	62300000	62310000
chr16	62310000	62320000
chr16	62360000	62370000
chr16	62370000	62380000
chr16	62500000	62510000
chr16	62510000	62520000
chr16	62530000	62540000
chr16	63030000	63040000
chr16	64440000	64450000
chr16	64450000	64460000
chr16	64610000	64620000
chr16	64620000	64630000
chr16	64800000	64810000
chr16	64810000	64820000
chr16	64820000	64830000
chr16	65460000	65470000
chr16	65470000	65480000
chr16	65480000	65490000
chr16	65490000	65500000
chr16	66150000	66160000
chr16	66270000	66280000
chr16	66280000	66290000
chr16	66290000	66300000
chr16	66790000	66800000
chr16	67180000	67190000
chr16	67220000	67230000
chr16	67620000	67630000
chr16	67630000	67640000
chr16	68090000	68100000
chr16	68100000	68110000
chr16	68270000	68280000
chr16	68280000	68290000
chr16	68290000	68300000
chr16	68300000	68310000
chr16	68360000	68370000
chr16	68910000	68920000
chr16	69050000	69060000
chr16	69430000	69440000
chr16	70620000	70630000
chr16	71340000	71350000
chr16	71440000	71450000
chr16	71470000	71480000
chr16	72300000	72310000
chr16	72310000	72320000
chr16	72310000	72320000
chr16	72310000	72320000
chr16	72320000	72330000
chr16	72320000	72330000
chr16	72320000	72330000
chr16	72330000	72340000
chr16	72330000	72340000
chr16	72330000	72340000
chr16	72330000	72340000
chr16	72330000	72340000
chr16	72340000	72350000
chr16	72340000	72350000
chr16	72350000	72360000
chr16	72370000	72380000
chr16	72650000	72660000
chr16	72720000	72730000
chr16	72730000	72740000
chr16	72730000	72740000
chr16	72740000	72750000
chr16	72750000	72760000
chr16	72980000	72990000
chr16	73240000	73250000
chr16	73280000	73290000
chr16	73360000	73370000
chr16	73870000	73880000
chr16	73960000	73970000
chr16	73980000	73990000
chr16	73990000	74000000
chr16	73990000	74000000
chr16	74000000	74010000
chr16	74200000	74210000
chr16	74210000	74220000
chr16	74220000	74230000
chr16	74230000	74240000
chr16	74240000	74250000
chr16	75230000	75240000
chr16	76770000	76780000
chr16	76780000	76790000
chr16	76790000	76800000
chr16	76800000	76810000
chr16	76810000	76820000
chr16	76830000	76840000
chr16	76840000	76850000
chr16	76850000	76860000
chr16	76980000	76990000
chr16	76990000	77000000
chr16	77000000	77010000
chr16	77240000	77250000
chr16	77250000	77260000
chr16	77260000	77270000
chr16	77430000	77440000
chr16	77480000	77490000
chr16	77500000	77510000
chr16	77600000	77610000
chr16	77610000	77620000
chr16	77640000	77650000
chr16	77760000	77770000
chr16	78100000	78110000
chr16	78110000	78120000
chr16	78120000	78130000
chr16	78130000	78140000
chr16	80090000	80100000
chr16	80130000	80140000
chr16	80230000	80240000
chr16	80250000	80260000
chr16	80410000	80420000
chr16	80420000	80430000
chr16	80430000	80440000
chr16	80440000	80450000
chr16	80610000	80620000
chr16	80630000	80640000
chr16	80640000	80650000
chr16	80650000	80660000
chr16	80660000	80670000
chr16	80670000	80680000
chr16	80680000	80690000
chr16	80690000	80700000
chr16	80830000	80840000
chr16	80840000	80850000
chr16	81490000	81500000
chr16	81510000	81520000
chr16	81520000	81530000
chr16	82130000	82140000
chr16	82540000	82550000
chr16	82550000	82560000
chr16	82570000	82580000
chr16	82580000	82590000
chr16	82590000	82600000
chr16	82720000	82730000
chr16	82730000	82740000
chr16	83090000	83100000
chr16	83100000	83110000
chr16	83110000	83120000
chr16	83120000	83130000
chr16	83330000	83340000
chr16	83490000	83500000
chr16	83510000	83520000
chr16	83520000	83530000
chr16	83530000	83540000
chr16	83590000	83600000
chr16	83600000	83610000
chr16	83610000	83620000
chr16	83730000	83740000
chr16	83740000	83750000
chr16	83750000	83760000
chr16	83760000	83770000
chr16	83770000	83780000
chr16	83990000	84000000
chr16	84000000	84010000
chr16	84030000	84040000
chr16	84270000	84280000
chr16	84770000	84780000
chr16	85500000	85510000
chr16	85510000	85520000
chr16	85630000	85640000
chr16	86160000	86170000
chr16	86170000	86180000
chr16	88180000	88190000
chr16	88200000	88210000
chr16	88210000	88220000
chr16	88350000	88360000
chr16	88580000	88590000
chr16	89300000	89310000
chr16	89330000	89340000
chr16	89710000	89720000
chr16	89730000	89740000
chr16	90020000	90030000
chr16	90170000	90180000
chr17	80000	90000
chr17	180000	190000
chr17	1070000	1080000
chr17	1270000	1280000
chr17	1330000	1340000
chr17	1750000	1760000
chr17	2180000	2190000
chr17	2750000	2760000
chr17	3040000	3050000
chr17	3130000	3140000
chr17	3140000	3150000
chr17	4040000	4050000
chr17	4050000	4060000
chr17	4060000	4070000
chr17	4070000	4080000
chr17	4080000	4090000
chr17	4090000	4100000
chr17	4150000	4160000
chr17	4170000	4180000
chr17	4180000	4190000
chr17	4310000	4320000
chr17	4320000	4330000
chr17	4760000	4770000
chr17	5420000	5430000
chr17	5440000	5450000
chr17	5500000	5510000
chr17	5510000	5520000
chr17	6000000	6010000
chr17	6670000	6680000
chr17	6760000	6770000
